timestamp,bpm,source
2026-01-22 13:42:43+00:00,62,rest
2026-01-22 13:47:43+00:00,64,rest
2026-01-22 13:52:43+00:00,64,rest
2026-01-22 13:57:43+00:00,65,rest
2026-01-22 14:02:43+00:00,63,rest
2026-01-22 14:07:43+00:00,63,rest
2026-01-22 14:12:43+00:00,62,rest
2026-01-22 14:17:43+00:00,59,rest
2026-01-22 14:19:29+00:00,59,rest
2026-01-22 14:24:29+00:00,60,rest
2026-01-22 14:29:29+00:00,60,rest
2026-01-22 14:34:29+00:00,59,rest
2026-01-22 14:39:29+00:00,59,rest
2026-01-22 14:44:29+00:00,60,rest
2026-01-22 14:52:43+00:00,59,rest
2026-01-22 14:57:43+00:00,60,rest
2026-01-22 15:02:43+00:00,67,rest
2026-01-22 15:07:43+00:00,70,rest
2026-01-22 15:12:43+00:00,69,rest
2026-01-22 15:17:43+00:00,74,rest
2026-01-22 15:22:43+00:00,69,rest
2026-01-22 15:27:43+00:00,64,rest
2026-01-22 15:32:43+00:00,61,rest
2026-01-22 15:37:43+00:00,62,rest
2026-01-22 15:42:43+00:00,64,rest
2026-01-22 15:47:43+00:00,63,rest
2026-01-22 15:52:29+00:00,63,rest
2026-01-22 15:57:29+00:00,64,rest
2026-01-22 16:16:58.500000+00:00,112,workout
2026-01-22 16:17:03.500000+00:00,114,workout
2026-01-22 16:17:08.500000+00:00,115,workout
2026-01-22 16:17:13.500000+00:00,115,workout
2026-01-22 16:17:18.500000+00:00,115,workout
2026-01-22 16:17:23.500000+00:00,116,workout
2026-01-22 16:17:28.500000+00:00,116,workout
2026-01-22 16:17:33.500000+00:00,116,workout
2026-01-22 16:17:38.500000+00:00,117,workout
2026-01-22 16:17:43.500000+00:00,116,workout
2026-01-22 16:17:48.500000+00:00,115,workout
2026-01-22 16:17:53.500000+00:00,114,workout
2026-01-22 16:17:58.500000+00:00,113,workout
2026-01-22 16:18:03.500000+00:00,113,workout
2026-01-22 16:18:08.500000+00:00,114,workout
2026-01-22 16:18:13.500000+00:00,114,workout
2026-01-22 16:18:18.500000+00:00,114,workout
2026-01-22 16:18:23.500000+00:00,115,workout
2026-01-22 16:18:28.500000+00:00,116,workout
2026-01-22 16:18:33.500000+00:00,117,workout
2026-01-22 16:18:38.500000+00:00,118,workout
2026-01-22 16:18:43.500000+00:00,118,workout
2026-01-22 16:18:48.500000+00:00,118,workout
2026-01-22 16:18:53.500000+00:00,118,workout
2026-01-22 16:18:58.500000+00:00,118,workout
2026-01-22 16:19:03.500000+00:00,117,workout
2026-01-22 16:19:08.500000+00:00,116,workout
2026-01-22 16:19:13.500000+00:00,115,workout
2026-01-22 16:19:18.500000+00:00,116,workout
2026-01-22 16:19:23.500000+00:00,116,workout
2026-01-22 16:19:28.500000+00:00,115,workout
2026-01-22 16:19:33.500000+00:00,114,workout
2026-01-22 16:19:38.500000+00:00,113,workout
2026-01-22 16:19:43.500000+00:00,112,workout
2026-01-22 16:19:48.500000+00:00,111,workout
2026-01-22 16:19:53.500000+00:00,110,workout
2026-01-22 16:19:58.500000+00:00,107,workout
2026-01-22 16:20:03.500000+00:00,104,workout
2026-01-22 16:20:08.500000+00:00,103,workout
2026-01-22 16:20:13.500000+00:00,102,workout
2026-01-22 16:20:18.500000+00:00,102,workout
2026-01-22 16:20:23.500000+00:00,102,workout
2026-01-22 16:20:28.500000+00:00,101,workout
2026-01-22 16:20:33.500000+00:00,98,workout
2026-01-22 16:20:38.500000+00:00,97,workout
2026-01-22 16:20:43.500000+00:00,97,workout
2026-01-22 16:20:48.500000+00:00,96,workout
2026-01-22 16:20:53.500000+00:00,95,workout
2026-01-22 16:20:58.500000+00:00,94,workout
2026-01-22 16:21:03.500000+00:00,90,workout
2026-01-22 16:21:08.500000+00:00,87,workout
2026-01-22 16:21:13.500000+00:00,85,workout
2026-01-22 16:21:18.500000+00:00,85,workout
2026-01-22 16:21:23.500000+00:00,85,workout
2026-01-22 16:21:28.500000+00:00,85,workout
2026-01-22 16:21:33.500000+00:00,86,workout
2026-01-22 16:21:38.500000+00:00,86,workout
2026-01-22 16:21:43.500000+00:00,88,workout
2026-01-22 16:21:48.500000+00:00,88,workout
2026-01-22 16:21:53.500000+00:00,89,workout
2026-01-22 16:21:58.500000+00:00,91,workout
2026-01-22 16:22:03.500000+00:00,93,workout
2026-01-22 16:22:08.500000+00:00,95,workout
2026-01-22 16:22:13.500000+00:00,96,workout
2026-01-22 16:22:18.500000+00:00,97,workout
2026-01-22 16:22:23.500000+00:00,97,workout
2026-01-22 16:22:28.500000+00:00,98,workout
2026-01-22 16:22:33.500000+00:00,99,workout
2026-01-22 16:22:38.500000+00:00,99,workout
2026-01-22 16:22:43.500000+00:00,100,workout
2026-01-22 16:22:48.500000+00:00,100,workout
2026-01-22 16:22:53.500000+00:00,101,workout
2026-01-22 16:22:58.500000+00:00,101,workout
2026-01-22 16:23:03.500000+00:00,101,workout
2026-01-22 16:23:08.500000+00:00,102,workout
2026-01-22 16:23:13.500000+00:00,101,workout
2026-01-22 16:23:18.500000+00:00,100,workout
2026-01-22 16:23:23.500000+00:00,99,workout
2026-01-22 16:23:28.500000+00:00,98,workout
2026-01-22 16:23:33.500000+00:00,99,workout
2026-01-22 16:23:38.500000+00:00,99,workout
2026-01-22 16:23:43.500000+00:00,99,workout
2026-01-22 16:23:48.500000+00:00,99,workout
2026-01-22 16:23:53.500000+00:00,99,workout
2026-01-22 16:23:58.500000+00:00,99,workout
2026-01-22 16:24:03.500000+00:00,100,workout
2026-01-22 16:24:08.500000+00:00,100,workout
2026-01-22 16:24:13.500000+00:00,101,workout
2026-01-22 16:24:18.500000+00:00,101,workout
2026-01-22 16:24:23.500000+00:00,101,workout
2026-01-22 16:24:28.500000+00:00,101,workout
2026-01-22 16:24:33.500000+00:00,101,workout
2026-01-22 16:24:38.500000+00:00,101,workout
2026-01-22 16:24:43.500000+00:00,101,workout
2026-01-22 16:24:48.500000+00:00,101,workout
2026-01-22 16:24:53.500000+00:00,101,workout
2026-01-22 16:24:58.500000+00:00,102,workout
2026-01-22 16:25:03.500000+00:00,102,workout
2026-01-22 16:25:08.500000+00:00,102,workout
2026-01-22 16:25:13.500000+00:00,103,workout
2026-01-22 16:25:18.500000+00:00,102,workout
2026-01-22 16:25:55+00:00,81,awake
2026-01-22 16:26:19+00:00,72,awake
2026-01-22 16:26:20+00:00,76,awake
2026-01-22 16:35:38+00:00,80,awake
2026-01-22 16:35:59+00:00,88,awake
2026-01-22 16:36:26+00:00,83,awake
2026-01-22 16:55:10+00:00,97,awake
2026-01-22 16:55:11+00:00,100,awake
2026-01-22 16:55:54+00:00,95,awake
2026-01-22 17:03:50+00:00,104,awake
2026-01-22 17:04:19+00:00,102,awake
2026-01-22 17:04:22+00:00,106,awake
2026-01-22 17:17:58.600000+00:00,109,workout
2026-01-22 17:18:03.600000+00:00,110,workout
2026-01-22 17:18:08.600000+00:00,110,workout
2026-01-22 17:18:13.600000+00:00,111,workout
2026-01-22 17:18:18.600000+00:00,112,workout
2026-01-22 17:18:23.600000+00:00,112,workout
2026-01-22 17:18:28.600000+00:00,112,workout
2026-01-22 17:18:33.600000+00:00,113,workout
2026-01-22 17:18:38.600000+00:00,113,workout
2026-01-22 17:18:43.600000+00:00,113,workout
2026-01-22 17:18:48.600000+00:00,113,workout
2026-01-22 17:18:53.600000+00:00,113,workout
2026-01-22 17:18:58.600000+00:00,113,workout
2026-01-22 17:19:03.600000+00:00,112,workout
2026-01-22 17:19:08.600000+00:00,113,workout
2026-01-22 17:19:13.600000+00:00,113,workout
2026-01-22 17:19:18.600000+00:00,113,workout
2026-01-22 17:19:23.600000+00:00,113,workout
2026-01-22 17:19:28.600000+00:00,112,workout
2026-01-22 17:19:33.600000+00:00,112,workout
2026-01-22 17:19:38.600000+00:00,112,workout
2026-01-22 17:19:43.600000+00:00,112,workout
2026-01-22 17:19:48.600000+00:00,112,workout
2026-01-22 17:19:53.600000+00:00,112,workout
2026-01-22 17:19:58.600000+00:00,113,workout
2026-01-22 17:20:03.600000+00:00,113,workout
2026-01-22 17:20:08.600000+00:00,113,workout
2026-01-22 17:20:13.600000+00:00,113,workout
2026-01-22 17:20:18.600000+00:00,114,workout
2026-01-22 17:20:23.600000+00:00,115,workout
2026-01-22 17:20:28.600000+00:00,115,workout
2026-01-22 17:20:33.600000+00:00,115,workout
2026-01-22 17:20:38.600000+00:00,116,workout
2026-01-22 17:20:43.600000+00:00,116,workout
2026-01-22 17:20:48.600000+00:00,117,workout
2026-01-22 17:20:53.600000+00:00,118,workout
2026-01-22 17:20:58.600000+00:00,118,workout
2026-01-22 17:21:03.600000+00:00,119,workout
2026-01-22 17:21:08.600000+00:00,120,workout
2026-01-22 17:21:13.600000+00:00,120,workout
2026-01-22 17:21:18.600000+00:00,120,workout
2026-01-22 17:21:23.600000+00:00,120,workout
2026-01-22 17:21:28.600000+00:00,119,workout
2026-01-22 17:21:33.600000+00:00,119,workout
2026-01-22 17:21:38.600000+00:00,119,workout
2026-01-22 17:21:43.600000+00:00,119,workout
2026-01-22 17:21:48.600000+00:00,119,workout
2026-01-22 17:21:53.600000+00:00,120,workout
2026-01-22 17:21:58.600000+00:00,121,workout
2026-01-22 17:22:03.600000+00:00,121,workout
2026-01-22 17:22:08.600000+00:00,121,workout
2026-01-22 17:22:13.600000+00:00,121,workout
2026-01-22 17:22:18.600000+00:00,119,workout
2026-01-22 17:22:23.600000+00:00,118,workout
2026-01-22 17:22:28.600000+00:00,117,workout
2026-01-22 17:22:33.600000+00:00,117,workout
2026-01-22 17:22:38.600000+00:00,116,workout
2026-01-22 17:22:43.600000+00:00,116,workout
2026-01-22 17:22:48.600000+00:00,115,workout
2026-01-22 17:22:53.600000+00:00,115,workout
2026-01-22 17:22:58.600000+00:00,115,workout
2026-01-22 17:23:03.600000+00:00,114,workout
2026-01-22 17:23:08.600000+00:00,113,workout
2026-01-22 17:23:13.600000+00:00,113,workout
2026-01-22 17:23:18.600000+00:00,113,workout
2026-01-22 17:23:23.600000+00:00,112,workout
2026-01-22 17:23:28.600000+00:00,111,workout
2026-01-22 17:23:33.600000+00:00,110,workout
2026-01-22 17:23:38.600000+00:00,109,workout
2026-01-22 17:23:43.600000+00:00,107,workout
2026-01-22 17:23:48.600000+00:00,106,workout
2026-01-22 17:23:53.600000+00:00,105,workout
2026-01-22 17:23:58.600000+00:00,105,workout
2026-01-22 17:24:03.600000+00:00,104,workout
2026-01-22 17:24:08.600000+00:00,104,workout
2026-01-22 17:24:13.600000+00:00,102,workout
2026-01-22 17:24:18.600000+00:00,100,workout
2026-01-22 17:24:23.600000+00:00,98,workout
2026-01-22 17:24:28.600000+00:00,98,workout
2026-01-22 17:24:33.600000+00:00,98,workout
2026-01-22 17:24:38.600000+00:00,99,workout
2026-01-22 17:24:43.600000+00:00,99,workout
2026-01-22 17:24:48.600000+00:00,99,workout
2026-01-22 17:24:53.600000+00:00,99,workout
2026-01-22 17:24:58.600000+00:00,99,workout
2026-01-22 17:25:03.600000+00:00,98,workout
2026-01-22 17:25:08.600000+00:00,97,workout
2026-01-22 17:25:13.600000+00:00,96,workout
2026-01-22 17:25:18.600000+00:00,94,workout
2026-01-22 17:25:23.600000+00:00,91,workout
2026-01-22 17:25:28.600000+00:00,90,workout
2026-01-22 17:25:33.600000+00:00,89,workout
2026-01-22 17:25:38.600000+00:00,88,workout
2026-01-22 17:25:43.600000+00:00,87,workout
2026-01-22 17:25:48.600000+00:00,86,workout
2026-01-22 17:25:53.600000+00:00,86,workout
2026-01-22 17:25:58.600000+00:00,86,workout
2026-01-22 17:26:03.600000+00:00,86,workout
2026-01-22 17:26:08.600000+00:00,85,workout
2026-01-22 17:26:13.600000+00:00,85,workout
2026-01-22 17:26:18.600000+00:00,84,workout
2026-01-22 17:26:23.600000+00:00,84,workout
2026-01-22 17:26:28.600000+00:00,83,workout
2026-01-22 17:26:33.600000+00:00,82,workout
2026-01-22 17:26:38.600000+00:00,82,workout
2026-01-22 17:26:43.600000+00:00,82,workout
2026-01-22 17:26:48.600000+00:00,83,workout
2026-01-22 17:26:53.600000+00:00,84,workout
2026-01-22 17:26:58.600000+00:00,86,workout
2026-01-22 17:27:03.600000+00:00,86,workout
2026-01-22 17:27:08.600000+00:00,87,workout
2026-01-22 17:27:13.600000+00:00,87,workout
2026-01-22 17:27:18.600000+00:00,87,workout
2026-01-22 17:35:11+00:00,83,awake
2026-01-22 17:35:20+00:00,76,awake
2026-01-22 17:35:33+00:00,80,awake
2026-01-22 17:52:55+00:00,80,awake
2026-01-22 17:53:01+00:00,78,awake
2026-01-22 17:53:02+00:00,76,awake
2026-01-22 18:41:30+00:00,66,workout
2026-01-22 18:41:40+00:00,69,workout
2026-01-22 18:41:50+00:00,71,workout
2026-01-22 18:42:00+00:00,72,workout
2026-01-22 18:42:10+00:00,73,workout
2026-01-22 18:42:20+00:00,74,workout
2026-01-22 18:42:30+00:00,75,workout
2026-01-22 18:42:40+00:00,74,workout
2026-01-22 18:42:50+00:00,74,workout
2026-01-22 18:43:00+00:00,76,workout
2026-01-22 18:43:10+00:00,77,workout
2026-01-22 18:43:20+00:00,79,workout
2026-01-22 18:43:27.800000+00:00,76,workout
2026-01-22 18:43:32.800000+00:00,74,workout
2026-01-22 18:43:37.800000+00:00,74,workout
2026-01-22 18:43:42.800000+00:00,73,workout
2026-01-22 18:43:47.800000+00:00,73,workout
2026-01-22 18:43:52.800000+00:00,73,workout
2026-01-22 18:43:57.800000+00:00,73,workout
2026-01-22 18:44:02.800000+00:00,73,workout
2026-01-22 18:44:07.800000+00:00,73,workout
2026-01-22 18:44:12.800000+00:00,72,workout
2026-01-22 18:44:17.800000+00:00,72,workout
2026-01-22 18:44:22.800000+00:00,72,workout
2026-01-22 18:44:27.800000+00:00,72,workout
2026-01-22 18:44:32.800000+00:00,72,workout
2026-01-22 18:44:37.800000+00:00,72,workout
2026-01-22 18:44:42.800000+00:00,72,workout
2026-01-22 18:44:47.800000+00:00,72,workout
2026-01-22 18:44:52.800000+00:00,72,workout
2026-01-22 18:44:57.800000+00:00,72,workout
2026-01-22 18:45:02.800000+00:00,73,workout
2026-01-22 18:45:07.800000+00:00,73,workout
2026-01-22 18:45:12.800000+00:00,73,workout
2026-01-22 18:45:17.800000+00:00,73,workout
2026-01-22 18:45:22.800000+00:00,72,workout
2026-01-22 18:45:27.800000+00:00,72,workout
2026-01-22 18:45:32.800000+00:00,72,workout
2026-01-22 18:45:37.800000+00:00,72,workout
2026-01-22 18:45:42.800000+00:00,72,workout
2026-01-22 18:45:47.800000+00:00,72,workout
2026-01-22 18:45:52.800000+00:00,72,workout
2026-01-22 18:45:57.800000+00:00,72,workout
2026-01-22 18:46:02.800000+00:00,72,workout
2026-01-22 18:46:07.800000+00:00,72,workout
2026-01-22 18:46:12.800000+00:00,72,workout
2026-01-22 18:46:17.800000+00:00,72,workout
2026-01-22 18:46:22.800000+00:00,71,workout
2026-01-22 18:46:27.800000+00:00,71,workout
2026-01-22 18:46:32.800000+00:00,72,workout
2026-01-22 18:46:37.800000+00:00,72,workout
2026-01-22 18:46:42.800000+00:00,72,workout
2026-01-22 18:46:47.800000+00:00,73,workout
2026-01-22 18:46:52.800000+00:00,75,workout
2026-01-22 18:46:57.800000+00:00,76,workout
2026-01-22 18:47:02.800000+00:00,77,workout
2026-01-22 18:47:07.800000+00:00,78,workout
2026-01-22 18:47:12.800000+00:00,78,workout
2026-01-22 18:47:17.800000+00:00,78,workout
2026-01-22 18:47:22.800000+00:00,79,workout
2026-01-22 18:47:27.800000+00:00,79,workout
2026-01-22 18:47:32.800000+00:00,79,workout
2026-01-22 18:47:37.800000+00:00,79,workout
2026-01-22 18:47:42.800000+00:00,80,workout
2026-01-22 18:47:47.800000+00:00,80,workout
2026-01-22 18:47:52.800000+00:00,81,workout
2026-01-22 18:47:57.800000+00:00,81,workout
2026-01-22 18:48:02.800000+00:00,81,workout
2026-01-22 18:48:07.800000+00:00,82,workout
2026-01-22 18:48:12.800000+00:00,82,workout
2026-01-22 18:48:17.800000+00:00,83,workout
2026-01-22 18:48:22.800000+00:00,83,workout
2026-01-22 18:48:27.800000+00:00,84,workout
2026-01-22 18:48:32.800000+00:00,84,workout
2026-01-22 18:48:37.800000+00:00,85,workout
2026-01-22 18:48:42.800000+00:00,86,workout
2026-01-22 18:48:47.800000+00:00,86,workout
2026-01-22 18:48:52.800000+00:00,87,workout
2026-01-22 18:48:57.800000+00:00,87,workout
2026-01-22 18:49:02.800000+00:00,88,workout
2026-01-22 18:49:07.800000+00:00,89,workout
2026-01-22 18:49:12.800000+00:00,89,workout
2026-01-22 18:49:17.800000+00:00,90,workout
2026-01-22 18:49:22.800000+00:00,91,workout
2026-01-22 18:49:27.800000+00:00,91,workout
2026-01-22 18:49:32.800000+00:00,92,workout
2026-01-22 18:49:37.800000+00:00,92,workout
2026-01-22 18:49:42.800000+00:00,92,workout
2026-01-22 18:49:47.800000+00:00,92,workout
2026-01-22 18:49:52.800000+00:00,92,workout
2026-01-22 18:49:57.800000+00:00,93,workout
2026-01-22 18:50:02.800000+00:00,93,workout
2026-01-22 18:50:07.800000+00:00,93,workout
2026-01-22 18:50:12.800000+00:00,94,workout
2026-01-22 18:50:17.800000+00:00,95,workout
2026-01-22 18:50:22.800000+00:00,95,workout
2026-01-22 18:50:27.800000+00:00,96,workout
2026-01-22 18:50:32.800000+00:00,97,workout
2026-01-22 18:50:37.800000+00:00,97,workout
2026-01-22 18:50:42.800000+00:00,98,workout
2026-01-22 18:50:47.800000+00:00,100,workout
2026-01-22 18:50:52.800000+00:00,100,workout
2026-01-22 18:50:57.800000+00:00,101,workout
2026-01-22 18:51:02.800000+00:00,101,workout
2026-01-22 18:51:07.800000+00:00,102,workout
2026-01-22 18:51:12.800000+00:00,102,workout
2026-01-22 18:51:17.800000+00:00,102,workout
2026-01-22 18:51:22.800000+00:00,102,workout
2026-01-22 18:51:27.800000+00:00,104,workout
2026-01-22 18:51:32.800000+00:00,104,workout
2026-01-22 18:51:37.800000+00:00,105,workout
2026-01-22 18:51:42.800000+00:00,105,workout
2026-01-22 18:51:47.800000+00:00,105,workout
2026-01-22 18:51:52.800000+00:00,105,workout
2026-01-22 18:51:57.800000+00:00,105,workout
2026-01-22 18:52:02.800000+00:00,105,workout
2026-01-22 18:52:07.800000+00:00,104,workout
2026-01-22 18:52:12.800000+00:00,103,workout
2026-01-22 18:52:17.800000+00:00,103,workout
2026-01-22 18:52:22.800000+00:00,103,workout
2026-01-22 18:52:27.800000+00:00,105,workout
2026-01-22 18:52:32.800000+00:00,106,workout
2026-01-22 18:52:37.800000+00:00,107,workout
2026-01-22 18:52:42.800000+00:00,108,workout
2026-01-22 18:52:47.800000+00:00,109,workout
2026-01-22 18:52:52.800000+00:00,109,workout
2026-01-22 18:52:57.800000+00:00,110,workout
2026-01-22 18:53:02.800000+00:00,109,workout
2026-01-22 18:53:07.800000+00:00,109,workout
2026-01-22 18:53:12.800000+00:00,109,workout
2026-01-22 18:53:17.800000+00:00,110,workout
2026-01-22 18:53:22.800000+00:00,110,workout
2026-01-22 18:53:27.800000+00:00,109,workout
2026-01-22 18:53:32.800000+00:00,109,workout
2026-01-22 18:53:37.800000+00:00,108,workout
2026-01-22 18:53:42.800000+00:00,108,workout
2026-01-22 18:53:47.800000+00:00,108,workout
2026-01-22 18:53:52.800000+00:00,108,workout
2026-01-22 18:53:57.800000+00:00,108,workout
2026-01-22 18:54:02.800000+00:00,109,workout
2026-01-22 18:54:07.800000+00:00,109,workout
2026-01-22 18:54:12.800000+00:00,110,workout
2026-01-22 18:54:17.800000+00:00,110,workout
2026-01-22 18:54:22.800000+00:00,110,workout
2026-01-22 18:54:27.800000+00:00,111,workout
2026-01-22 18:54:32.800000+00:00,111,workout
2026-01-22 18:54:37.800000+00:00,111,workout
2026-01-22 18:54:42.800000+00:00,110,workout
2026-01-22 18:54:47.800000+00:00,107,workout
2026-01-22 19:05:10+00:00,79,awake
2026-01-22 19:05:31+00:00,82,awake
2026-01-22 19:05:41+00:00,74,awake
2026-01-22 19:07:57.800000+00:00,100,workout
2026-01-22 19:08:02.800000+00:00,100,workout
2026-01-22 19:08:07.800000+00:00,100,workout
2026-01-22 19:08:12.800000+00:00,100,workout
2026-01-22 19:08:17.800000+00:00,101,workout
2026-01-22 19:08:22.800000+00:00,101,workout
2026-01-22 19:08:27.800000+00:00,100,workout
2026-01-22 19:08:32.800000+00:00,99,workout
2026-01-22 19:08:37.800000+00:00,99,workout
2026-01-22 19:08:42.800000+00:00,99,workout
2026-01-22 19:08:47.800000+00:00,98,workout
2026-01-22 19:08:52.800000+00:00,98,workout
2026-01-22 19:08:57.800000+00:00,98,workout
2026-01-22 19:09:02.800000+00:00,97,workout
2026-01-22 19:09:07.800000+00:00,97,workout
2026-01-22 19:09:12.800000+00:00,96,workout
2026-01-22 19:09:17.800000+00:00,96,workout
2026-01-22 19:09:22.800000+00:00,96,workout
2026-01-22 19:09:27.800000+00:00,97,workout
2026-01-22 19:09:32.800000+00:00,97,workout
2026-01-22 19:09:37.800000+00:00,98,workout
2026-01-22 19:09:42.800000+00:00,98,workout
2026-01-22 19:09:47.800000+00:00,97,workout
2026-01-22 19:09:52.800000+00:00,96,workout
2026-01-22 19:09:57.800000+00:00,96,workout
2026-01-22 19:10:02.800000+00:00,96,workout
2026-01-22 19:10:07.800000+00:00,97,workout
2026-01-22 19:10:12.800000+00:00,97,workout
2026-01-22 19:10:17.800000+00:00,96,workout
2026-01-22 19:10:22.800000+00:00,95,workout
2026-01-22 19:10:27.800000+00:00,95,workout
2026-01-22 19:10:32.800000+00:00,94,workout
2026-01-22 19:10:37.800000+00:00,94,workout
2026-01-22 19:10:42.800000+00:00,93,workout
2026-01-22 19:10:47.800000+00:00,93,workout
2026-01-22 19:10:52.800000+00:00,93,workout
2026-01-22 19:10:57.800000+00:00,93,workout
2026-01-22 19:11:02.800000+00:00,94,workout
2026-01-22 19:11:07.800000+00:00,94,workout
2026-01-22 19:11:12.800000+00:00,93,workout
2026-01-22 19:11:17.800000+00:00,92,workout
2026-01-22 19:11:22.800000+00:00,91,workout
2026-01-22 19:11:27.800000+00:00,91,workout
2026-01-22 19:11:32.800000+00:00,91,workout
2026-01-22 19:11:37.800000+00:00,91,workout
2026-01-22 19:11:42.800000+00:00,91,workout
2026-01-22 19:11:47.800000+00:00,92,workout
2026-01-22 19:11:52.800000+00:00,92,workout
2026-01-22 19:22:11+00:00,89,awake
2026-01-22 19:22:17+00:00,94,awake
2026-01-22 19:22:28+00:00,93,awake
2026-01-22 19:32:04+00:00,88,awake
2026-01-22 19:32:05+00:00,87,awake
2026-01-22 19:32:41+00:00,86,awake
2026-01-22 19:42:14+00:00,88,awake
2026-01-22 19:42:22+00:00,85,awake
2026-01-22 19:42:23+00:00,86,awake
2026-01-22 19:52:18+00:00,83,awake
2026-01-22 19:52:20+00:00,89,awake
2026-01-22 19:52:24+00:00,87,awake
2026-01-22 20:02:19+00:00,83,awake
2026-01-22 20:02:20+00:00,80,awake
2026-01-22 20:02:26+00:00,86,awake
2026-01-22 20:14:02+00:00,81,awake
2026-01-22 20:14:05+00:00,83,awake
2026-01-22 20:14:06+00:00,78,awake
2026-01-22 20:22:30+00:00,108,workout
2026-01-22 20:22:40+00:00,109,workout
2026-01-22 20:22:50+00:00,109,workout
2026-01-22 20:23:00+00:00,111,workout
2026-01-22 20:23:10+00:00,111,workout
2026-01-22 20:23:20+00:00,110,workout
2026-01-22 20:23:28.900000+00:00,114,workout
2026-01-22 20:23:33.900000+00:00,114,workout
2026-01-22 20:23:38.900000+00:00,115,workout
2026-01-22 20:23:43.900000+00:00,115,workout
2026-01-22 20:23:48.900000+00:00,116,workout
2026-01-22 20:23:53.900000+00:00,116,workout
2026-01-22 20:23:58.900000+00:00,116,workout
2026-01-22 20:24:03.900000+00:00,116,workout
2026-01-22 20:24:08.900000+00:00,117,workout
2026-01-22 20:24:13.900000+00:00,117,workout
2026-01-22 20:24:18.900000+00:00,117,workout
2026-01-22 20:24:23.900000+00:00,117,workout
2026-01-22 20:24:28.900000+00:00,117,workout
2026-01-22 20:24:33.900000+00:00,117,workout
2026-01-22 20:24:38.900000+00:00,117,workout
2026-01-22 20:24:43.900000+00:00,117,workout
2026-01-22 20:24:48.900000+00:00,117,workout
2026-01-22 20:24:53.900000+00:00,117,workout
2026-01-22 20:24:58.900000+00:00,118,workout
2026-01-22 20:25:03.900000+00:00,118,workout
2026-01-22 20:25:08.900000+00:00,118,workout
2026-01-22 20:25:13.900000+00:00,118,workout
2026-01-22 20:25:18.900000+00:00,118,workout
2026-01-22 20:25:23.900000+00:00,118,workout
2026-01-22 20:25:28.900000+00:00,118,workout
2026-01-22 20:25:33.900000+00:00,118,workout
2026-01-22 20:25:38.900000+00:00,118,workout
2026-01-22 20:25:43.900000+00:00,118,workout
2026-01-22 20:25:48.900000+00:00,118,workout
2026-01-22 20:25:53.900000+00:00,118,workout
2026-01-22 20:25:58.900000+00:00,119,workout
2026-01-22 20:26:03.900000+00:00,119,workout
2026-01-22 20:26:08.900000+00:00,119,workout
2026-01-22 20:26:13.900000+00:00,119,workout
2026-01-22 20:26:18.900000+00:00,119,workout
2026-01-22 20:26:23.900000+00:00,119,workout
2026-01-22 20:26:28.900000+00:00,120,workout
2026-01-22 20:26:33.900000+00:00,120,workout
2026-01-22 20:26:38.900000+00:00,120,workout
2026-01-22 20:26:43.900000+00:00,119,workout
2026-01-22 20:26:48.900000+00:00,119,workout
2026-01-22 20:26:53.900000+00:00,118,workout
2026-01-22 20:26:58.900000+00:00,118,workout
2026-01-22 20:27:03.900000+00:00,119,workout
2026-01-22 20:27:08.900000+00:00,119,workout
2026-01-22 20:27:13.900000+00:00,119,workout
2026-01-22 20:27:18.900000+00:00,119,workout
2026-01-22 20:27:23.900000+00:00,119,workout
2026-01-22 20:27:28.900000+00:00,119,workout
2026-01-22 20:27:33.900000+00:00,120,workout
2026-01-22 20:27:38.900000+00:00,120,workout
2026-01-22 20:27:43.900000+00:00,120,workout
2026-01-22 20:27:48.900000+00:00,120,workout
2026-01-22 20:27:53.900000+00:00,120,workout
2026-01-22 20:27:58.900000+00:00,120,workout
2026-01-22 20:28:03.900000+00:00,120,workout
2026-01-22 20:28:08.900000+00:00,120,workout
2026-01-22 20:28:13.900000+00:00,120,workout
2026-01-22 20:28:18.900000+00:00,120,workout
2026-01-22 20:28:23.900000+00:00,120,workout
2026-01-22 20:28:28.900000+00:00,120,workout
2026-01-22 20:28:33.900000+00:00,120,workout
2026-01-22 20:28:38.900000+00:00,121,workout
2026-01-22 20:28:43.900000+00:00,121,workout
2026-01-22 20:28:48.900000+00:00,121,workout
2026-01-22 20:28:53.900000+00:00,122,workout
2026-01-22 20:28:58.900000+00:00,122,workout
2026-01-22 20:29:03.900000+00:00,122,workout
2026-01-22 20:29:08.900000+00:00,123,workout
2026-01-22 20:29:13.900000+00:00,123,workout
2026-01-22 20:29:18.900000+00:00,123,workout
2026-01-22 20:29:23.900000+00:00,124,workout
2026-01-22 20:29:28.900000+00:00,124,workout
2026-01-22 20:29:33.900000+00:00,124,workout
2026-01-22 20:29:38.900000+00:00,124,workout
2026-01-22 20:29:43.900000+00:00,124,workout
2026-01-22 20:29:48.900000+00:00,124,workout
2026-01-22 20:29:53.900000+00:00,124,workout
2026-01-22 20:29:58.900000+00:00,124,workout
2026-01-22 20:30:03.900000+00:00,124,workout
2026-01-22 20:30:08.900000+00:00,124,workout
2026-01-22 20:30:13.900000+00:00,125,workout
2026-01-22 20:30:18.900000+00:00,125,workout
2026-01-22 20:30:23.900000+00:00,125,workout
2026-01-22 20:30:28.900000+00:00,125,workout
